1,HYUNDAI,1,01F.png,255,305
2,HYUNDAI,1,01F.png,255,455
3,HYUNDAI,1,01F.png,330,455
4,HYUNDAI,1,01F.png,380,455
5,HYUNDAI,1,01F.png,455,455
6,HYUNDAI,1,01F.png,542.5,455
7,HYUNDAI,1,01F.png,630,455
8,HYUNDAI,1,01F.png,705,455
9,HYUNDAI,1,01F.png,880,305
10,HYUNDAI,1,01F.png,805,230
11,HYUNDAI,1,01F.png,705,255
12,HYUNDAI,1,01F.png,630,255
13,HYUNDAI,1,01F.png,630,305
14,HYUNDAI,1,01F.png,530,305
15,HYUNDAI,1,01F.png,455,305
16,HYUNDAI,1,01F.png,405,305
17,HYUNDAI,1,01F.png,330,305
